39;NULL;3;NULL;1;0;1;2021.05.22 17:11;2021.05.22 17:40;Varga Terka;varga.terka16@t-online.hu;29550212
40;NULL;3;NULL;1;0;1;2021.05.22 20:01;2021.05.22 20:09;Halmai Jakab;halmai.jakab84@t-online.hu;16160749
41;NULL;3;NULL;1;0;1;2021.05.28 15:23;2021.05.28 15:59;Kiss Csilla;kiss.csilla93@telenor.hu;80614426
42;NULL;3;NULL;1;0;1;2021.05.22 21:31;2021.05.22 21:45;Sulcz Csenge;sulcz.csenge80@freeonline.hu;14506034
43;NULL;3;NULL;1;0;1;2021.05.23 16:48;2021.05.23 16:53;Egri Fruzsina;egri.fruzsina8@freeonline.hu;81555576
44;NULL;3;NULL;1;0;1;2021.05.28 22:29;2021.05.28 22:51;Kiss Elemér;kiss.elemer37@freeonline.hu;21715371
45;NULL;3;NULL;1;0;1;2021.05.29 8:55;2021.05.29 9:01;Halmai Terka;halmai.terka42@telenor.hu;59108332
46;NULL;3;NULL;1;0;1;2021.05.26 19:19;2021.05.26 19:49;Seress Jakab;seress.jakab64@freeonline.hu;28265422
47;NULL;3;NULL;1;0;1;2021.05.16 18:40;2021.05.16 19:07;Szabó Fruzsina;szabo.fruzsina17@gmail.com;13741642
48;NULL;3;NULL;1;0;1;2021.05.19 15:43;2021.05.19 16:17;Egri Anita;egri.anita55@telenor.hu;71640184
49;NULL;3;NULL;1;0;1;2021.05.28 12:12;2021.05.28 12:22;Telek Norbert;telek.norbert29@freeonline.hu;75735290
50;NULL;3;NULL;1;0;1;2021.05.16 14:08;2021.05.16 14:14;Farmosi Csilla;farmosi.csilla76@gmail.com;94711534
51;NULL;3;NULL;1;0;1;2021.05.21 8:06;2021.05.21 8:15;Hevesi Istvánné;hevesi.istvanne75@t-online.hu;76072121
52;NULL;3;NULL;1;0;1;2021.05.24 11:17;2021.05.24 11:31;Istók Gergely;istok.gergely84@telenor.hu;17236865
53;NULL;3;NULL;1;0;1;2021.05.25 10:01;2021.05.25 10:36;Farkas Ferenc;farkas.ferenc49@telenor.hu;86682082
54;NULL;3;NULL;1;0;1;2021.05.29 9:42;2021.05.29 10:20;Nagy László;nagy.laszlo95@t-online.hu;44226128
55;NULL;3;NULL;1;0;1;2021.05.23 16:53;2021.05.23 17:27;Istók Elemér;istok.elemer49@gmail.com;22416531
56;NULL;3;NULL;1;0;1;2021.05.22 17:07;2021.05.22 17:45;Istók Dóra;istok.dora92@gmail.com;15190945
57;NULL;3;NULL;1;0;1;2021.05.26 14:48;2021.05.26 14:57;Sulcz Gergely;sulcz.gergely8@gmail.com;9311698
58;NULL;3;NULL;1;0;1;2021.05.23 17:43;2021.05.23 17:51;Kovács Ferenc;kovacs.ferenc39@telenor.hu;85023981
59;NULL;3;NULL;1;0;1;2021.05.29 18:51;2021.05.29 19:17;Potápi Fruzsina;potapi.fruzsina75@freeonline.hu;19193113
60;NULL;3;NULL;1;0;1;2021.05.23 16:51;2021.05.23 17:29;Varga Jakab;varga.jakab18@gmail.com;58914454
61;NULL;3;NULL;1;0;1;2021.05.18 8:01;2021.05.18 8:14;Korpács Mária;korpacs.maria80@t-online.hu;25135653
62;NULL;3;NULL;1;0;1;2021.05.23 13:16;2021.05.23 13:22;Balogh Éva;balogh.eva39@gmail.com;9796789
63;NULL;3;NULL;1;0;1;2021.05.22 18:30;2021.05.22 18:38;Szabó Csilla;szabo.csilla42@gmail.com;14990839
64;NULL;3;NULL;1;0;1;2021.05.22 18:05;2021.05.22 18:39;Ivády Jakab;ivady.jakab79@telenor.hu;85950935
65;NULL;3;NULL;1;0;1;2021.05.24 15:43;2021.05.24 16:09;Kovács Viola;kovacs.viola30@t-online.hu;66271394
66;NULL;3;NULL;1;0;1;2021.05.17 18:34;2021.05.17 18:39;Balogh Réka;balogh.reka29@freeonline.hu;81459374
67;NULL;3;NULL;1;0;1;2021.05.27 13:03;2021.05.27 13:09;Kovács Gyuláné;kovacs.gyulane36@freeonline.hu;18847020
68;NULL;3;NULL;1;0;1;2021.05.19 18:58;2021.05.19 19:12;Hevesi Márk;hevesi.mark86@gmail.com;45929655
69;NULL;3;NULL;1;0;1;2021.05.25 20:45;2021.05.25 21:16;Nagy Csilla;nagy.csilla85@telenor.hu;24812458
70;NULL;3;NULL;1;0;1;2021.05.23 0:26;2021.05.23 0:38;Novák Csilla;novak.csilla75@t-online.hu;96703192
71;NULL;3;NULL;1;0;1;2021.05.18 10:00;2021.05.18 10:07;Temes Lajos;temes.lajos66@freeonline.hu;22243972
72;NULL;3;NULL;1;0;1;2021.05.24 20:34;2021.05.24 20:55;Halmosi Csilla;halmosi.csilla90@t-online.hu;30603792
73;NULL;3;NULL;1;0;1;2021.05.29 8:39;2021.05.29 9:06;Veress Rozália;veress.rozalia62@gmail.com;71756785
74;NULL;3;NULL;1;0;1;2021.05.25 12:20;2021.05.25 12:41;Ivády Csenge;ivady.csenge41@t-online.hu;84246953
75;NULL;3;NULL;1;0;1;2021.05.21 17:06;2021.05.21 17:28;Máthé Ferenc;mathe.ferenc69@gmail.com;68837242
76;NULL;3;NULL;1;0;1;2021.05.19 0:16;2021.05.19 0:24;Egri Jakab;egri.jakab79@gmail.com;38014949
77;NULL;3;NULL;1;0;1;2021.05.23 14:20;2021.05.23 14:56;Kiss Réka;kiss.reka71@t-online.hu;30518281
78;NULL;3;NULL;1;0;1;2021.05.21 8:36;2021.05.21 8:44;Sulcz Norbert;sulcz.norbert90@t-online.hu;29437331
79;NULL;3;NULL;1;0;1;2021.05.28 18:43;2021.05.28 19:09;Kiss Csilla;kiss.csilla93@telenor.hu;93789092
80;NULL;3;NULL;1;0;1;2021.05.17 12:14;2021.05.17 12:38;Kiss Réka;kiss.reka71@t-online.hu;76000702
81;NULL;3;NULL;1;0;1;2021.05.19 13:06;2021.05.19 13:25;Veress Fruzsina;veress.fruzsina57@t-online.hu;20136087
82;NULL;3;NULL;1;0;1;2021.05.20 11:15;2021.05.20 11:52;Egri Ferenc;egri.ferenc81@t-online.hu;48126682
83;NULL;3;NULL;1;0;1;2021.05.20 11:49;2021.05.20 12:22;Horváth Fruzsina;horvath.fruzsina88@freeonline.hu;76122551
84;NULL;3;NULL;1;0;1;2021.05.19 18:47;2021.05.19 19:12;Farmosi Lajos;farmosi.lajos87@freeonline.hu;9509559
85;NULL;3;NULL;1;0;1;2021.05.19 8:18;2021.05.19 8:54;Szabó László;szabo.laszlo88@t-online.hu;21363646
86;NULL;3;NULL;1;0;1;2021.05.27 16:46;2021.05.27 17:19;Halmai Olivér;halmai.oliver41@gmail.com;36624909
87;NULL;3;NULL;1;0;1;2021.05.19 9:04;2021.05.19 9:36;Sulcz Norbert;sulcz.norbert90@t-online.hu;29888643
88;NULL;3;NULL;1;0;1;2021.05.18 16:45;2021.05.18 17:09;Ivády Lajos;ivady.lajos95@freeonline.hu;62083255
89;NULL;3;NULL;1;0;1;2021.05.25 17:32;2021.05.25 17:36;Halmai Géza;halmai.geza94@gmail.com;72800293
90;NULL;3;NULL;1;0;1;2021.05.24 20:34;2021.05.24 21:03;Farmosi Anita;farmosi.anita96@t-online.hu;30121524
91;NULL;3;NULL;1;0;1;2021.05.24 8:16;2021.05.24 8:29;Horváth Éva;horvath.eva33@t-online.hu;62066704
92;NULL;3;NULL;1;0;1;2021.05.21 16:18;2021.05.21 16:37;Potápi Istvánné;potapi.istvanne86@telenor.hu;23114715
93;NULL;3;NULL;1;0;1;2021.05.22 14:58;2021.05.22 15:17;Halmosi Réka;halmosi.reka81@t-online.hu;88620769
94;NULL;3;NULL;1;0;1;2021.05.29 9:08;2021.05.29 9:23;Balogh Csilla;balogh.csilla61@telenor.hu;75753618
95;NULL;3;NULL;1;0;1;2021.05.23 20:59;2021.05.23 21:03;Pintér Márk;pinter.mark12@t-online.hu;11348147
96;NULL;3;NULL;1;0;1;2021.05.28 11:38;2021.05.28 12:12;Veress Rozália;veress.rozalia62@gmail.com;21133215
97;NULL;3;NULL;1;0;1;2021.05.20 18:29;2021.05.20 18:45;Sulcz Viola;sulcz.viola27@freeonline.hu;41450696
98;NULL;3;NULL;1;0;1;2021.05.19 10:58;2021.05.19 11:03;Balogh Géza;balogh.geza94@telenor.hu;76844111
99;NULL;3;NULL;1;0;1;2021.05.22 18:25;2021.05.22 18:46;Telek Csilla;telek.csilla11@gmail.com;51128325
100;NULL;3;NULL;1;0;1;2021.05.23 21:07;2021.05.23 21:45;Hevesi Elemér;hevesi.elemer45@t-online.hu;76089811
101;NULL;3;NULL;1;0;1;2021.05.19 14:38;2021.05.19 15:14;Istók Olivér;istok.oliver64@freeonline.hu;52964421
102;NULL;3;NULL;1;0;1;2021.05.20 21:07;2021.05.20 21:45;Bertalan Csenge;bertalan.csenge64@freeonline.hu;89572556
103;NULL;3;NULL;1;0;1;2021.05.23 22:07;2021.05.23 22:14;Istók Éva;istok.eva24@t-online.hu;55526193
104;NULL;3;NULL;1;0;1;2021.05.23 21:00;2021.05.23 21:14;Sulcz Ferenc;sulcz.ferenc35@gmail.com;59780919
105;NULL;3;NULL;1;0;1;2021.05.16 13:44;2021.05.16 14:07;Telek Norbert;telek.norbert29@freeonline.hu;10506203
106;NULL;3;NULL;1;0;1;2021.05.16 10:06;2021.05.16 10:18;Potápi Margit;potapi.margit48@freeonline.hu;19401911
107;NULL;3;NULL;1;0;1;2021.05.22 0:09;2021.05.22 0:24;Derek Réka;derek.reka68@telenor.hu;75963772
108;NULL;3;NULL;1;0;1;2021.05.26 12:37;2021.05.26 13:06;Szabó Istvánné;szabo.istvanne74@t-online.hu;27382413
109;NULL;3;NULL;1;0;1;2021.05.26 12:24;2021.05.26 13:02;Telegdy Rozália;telegdy.rozalia66@telenor.hu;20210124
110;NULL;3;NULL;1;0;1;2021.05.21 14:39;2021.05.21 14:56;Telek Lajos;telek.lajos77@freeonline.hu;72550459
111;NULL;3;NULL;1;0;1;2021.05.23 19:32;2021.05.23 19:47;Nagy Gyuláné;nagy.gyulane19@gmail.com;48421687
112;NULL;3;NULL;1;0;1;2021.05.26 0:21;2021.05.26 0:55;Farmosi László;farmosi.laszlo55@telenor.hu;70644623
113;NULL;3;NULL;1;0;1;2021.05.26 9:34;2021.05.26 9:55;Balogh Lajos;balogh.lajos25@freeonline.hu;21494193
114;NULL;3;NULL;1;0;1;2021.05.19 12:07;2021.05.19 12:11;Ivády Olivér;ivady.oliver87@t-online.hu;34024790
115;NULL;3;NULL;1;0;1;2021.05.28 16:57;2021.05.28 17:07;Egri Dániel;egri.daniel8@t-online.hu;11601129
116;NULL;3;NULL;1;0;1;2021.05.17 22:40;2021.05.17 23:13;Telek Gyuláné;telek.gyulane71@freeonline.hu;29273836
117;NULL;3;NULL;1;0;1;2021.05.28 15:38;2021.05.28 16:03;Farkas Gergely;farkas.gergely24@telenor.hu;62557364
118;NULL;3;NULL;1;0;1;2021.05.19 12:59;2021.05.19 13:30;Kovács Csenge;kovacs.csenge72@t-online.hu;93427665
119;NULL;3;NULL;1;0;1;2021.05.25 19:54;2021.05.25 20:25;Sulcz Viola;sulcz.viola27@freeonline.hu;93248815
120;NULL;3;NULL;1;0;1;2021.05.21 16:15;2021.05.21 16:37;Telegdy Miklós;telegdy.miklos69@telenor.hu;35271202
121;NULL;3;NULL;1;0;1;2021.05.18 10:42;2021.05.18 10:57;Ivády Dániel;ivady.daniel53@telenor.hu;22133342
122;NULL;3;NULL;1;0;1;2021.05.25 14:38;2021.05.25 15:00;Telek Gergely;telek.gergely77@t-online.hu;80993662
123;NULL;3;NULL;1;0;1;2021.05.19 12:10;2021.05.19 12:22;Halmosi Réka;halmosi.reka81@t-online.hu;11639000
124;NULL;3;NULL;1;0;1;2021.05.19 9:40;2021.05.19 9:50;Telek Jakab;telek.jakab81@telenor.hu;29731736
125;NULL;3;NULL;1;0;1;2021.05.29 22:52;2021.05.29 23:28;Farmosi Csenge;farmosi.csenge38@freeonline.hu;94301330
126;NULL;3;NULL;1;0;1;2021.05.22 14:33;2021.05.22 15:04;Farmosi Lajos;farmosi.lajos87@freeonline.hu;48421488
127;NULL;3;NULL;1;0;1;2021.05.17 23:57;2021.05.18 0:12;Pintér Olivér;pinter.oliver67@gmail.com;78908594
128;NULL;3;NULL;1;0;1;2021.05.26 23:13;2021.05.26 23:24;Varga Rozália;varga.rozalia26@t-online.hu;92051339
129;NULL;3;NULL;1;0;1;2021.05.24 22:43;2021.05.24 23:07;Balogh Anita;balogh.anita13@t-online.hu;76102165
130;NULL;3;NULL;1;0;1;2021.05.21 22:08;2021.05.21 22:16;Hevesi Olivér;hevesi.oliver2@gmail.com;88843131
131;NULL;3;NULL;1;0;1;2021.05.29 13:47;2021.05.29 14:08;Hevesi Olivér;hevesi.oliver46@t-online.hu;14398829
132;NULL;3;NULL;1;0;1;2021.05.17 0:34;2021.05.17 1:01;Horváth Éva;horvath.eva33@t-online.hu;51061100
133;NULL;3;NULL;1;0;1;2021.05.23 17:18;2021.05.23 17:32;Hevesi Júlia;hevesi.julia60@telenor.hu;62503252
134;NULL;3;NULL;1;0;1;2021.05.24 13:47;2021.05.24 13:54;Kovács Margit;kovacs.margit84@freeonline.hu;12503610
135;NULL;3;NULL;1;0;1;2021.05.22 8:13;2021.05.22 8:42;Halmosi Réka;halmosi.reka81@t-online.hu;57334477
136;NULL;3;NULL;1;0;1;2021.05.26 18:45;2021.05.26 18:51;Varga Ferenc;varga.ferenc57@t-online.hu;10875546
137;NULL;3;NULL;1;0;1;2021.05.20 12:04;2021.05.20 12:13;Egri Gergely;egri.gergely89@freeonline.hu;19573200
138;NULL;3;NULL;1;0;1;2021.05.28 21:38;2021.05.28 21:58;Szabó Rozália;szabo.rozalia49@freeonline.hu;74150664
139;NULL;3;NULL;1;0;1;2021.05.22 18:45;2021.05.22 18:49;Telek Tamás;telek.tamas79@freeonline.hu;20606966
140;NULL;3;NULL;1;0;1;2021.05.28 20:37;2021.05.28 21:08;Temes Miklós;temes.miklos26@gmail.com;69801162
141;NULL;3;NULL;1;0;1;2021.05.19 18:40;2021.05.19 18:57;Sulcz Gergely;sulcz.gergely8@gmail.com;58966350
142;NULL;3;NULL;1;0;1;2021.05.28 17:02;2021.05.28 17:08;Telegdy Miklós;telegdy.miklos69@telenor.hu;45261040
143;NULL;3;NULL;1;0;1;2021.05.30 0:12;2021.05.30 0:42;Ivády Csenge;ivady.csenge41@t-online.hu;43529996
144;NULL;3;NULL;1;0;1;2021.05.22 14:09;2021.05.22 14:43;Novák Elemér;novak.elemer38@freeonline.hu;77881453
145;NULL;3;NULL;1;0;1;2021.05.25 8:13;2021.05.25 8:20;Seress Gyuláné;seress.gyulane69@t-online.hu;15952558
146;NULL;3;NULL;1;0;1;2021.05.28 7:59;2021.05.28 8:19;Hevesi Gyuláné;hevesi.gyulane70@gmail.com;86753863
147;NULL;3;NULL;1;0;1;2021.05.22 14:33;2021.05.22 14:49;Varga Lajos;varga.lajos87@telenor.hu;55259083
148;NULL;3;NULL;1;0;1;2021.05.18 22:19;2021.05.18 22:25;Hevesi Dániel;hevesi.daniel6@freeonline.hu;35416289
149;NULL;3;NULL;1;0;1;2021.05.25 22:50;2021.05.25 23:13;Derek Elemér;derek.elemer20@freeonline.hu;16718569
150;NULL;3;NULL;1;0;1;2021.05.20 16:40;2021.05.20 16:50;Halmosi Imre;halmosi.imre13@t-online.hu;41767839
151;NULL;3;NULL;1;0;1;2021.05.17 22:56;2021.05.17 23:23;Balogh Ferenc;balogh.ferenc97@gmail.com;81628654
152;NULL;3;NULL;1;0;1;2021.05.16 13:49;2021.05.16 13:58;Kiss Viola;kiss.viola76@freeonline.hu;13895226
153;NULL;3;NULL;1;0;1;2021.05.29 21:13;2021.05.29 21:21;Veress Fruzsina;veress.fruzsina57@t-online.hu;54876409
154;NULL;3;NULL;1;0;1;2021.05.26 21:45;2021.05.26 22:21;Varga Rozália;varga.rozalia26@t-online.hu;80237691
155;NULL;3;NULL;1;0;1;2021.05.27 20:52;2021.05.27 21:09;Nagy Gyuláné;nagy.gyulane19@gmail.com;74198920
156;NULL;3;NULL;1;0;1;2021.05.26 10:59;2021.05.26 11:31;Telek Norbert;telek.norbert29@freeonline.hu;54853435
157;NULL;3;NULL;1;0;1;2021.05.27 14:54;2021.05.27 15:29;Németh Rozália;nemeth.rozalia68@freeonline.hu;56638706
158;NULL;3;NULL;1;0;1;2021.05.29 10:08;2021.05.29 10:39;Telek Rozália;telek.rozalia66@telenor.hu;33718887
159;NULL;3;NULL;1;0;1;2021.05.21 11:45;2021.05.21 11:49;Korpács Ferenc;korpacs.ferenc63@freeonline.hu;40398416
160;NULL;3;NULL;1;0;1;2021.05.28 21:13;2021.05.28 21:25;Szabó Rozália;szabo.rozalia49@freeonline.hu;95892609
161;NULL;3;NULL;1;0;1;2021.05.24 16:30;2021.05.24 17:02;Sulcz Ferenc;sulcz.ferenc35@gmail.com;77989102
162;NULL;3;NULL;1;0;1;2021.05.28 16:22;2021.05.28 16:55;Máthé Réka;mathe.reka89@telenor.hu;67274967
163;NULL;3;NULL;1;0;1;2021.05.26 22:35;2021.05.26 22:44;Farmosi László;farmosi.laszlo55@telenor.hu;65846302
164;NULL;3;NULL;1;0;1;2021.05.24 21:24;2021.05.24 21:55;Kovács Elemér;kovacs.elemer48@freeonline.hu;34566971
165;NULL;3;NULL;1;0;1;2021.05.22 11:14;2021.05.22 11:50;Farmosi Éva;farmosi.eva65@gmail.com;23181329
166;NULL;3;NULL;1;0;1;2021.05.17 15:11;2021.05.17 15:32;Pintér Márk;pinter.mark12@t-online.hu;98478488
167;NULL;3;NULL;1;0;1;2021.05.27 12:40;2021.05.27 13:01;Korpács László;korpacs.laszlo17@gmail.com;10975020
168;NULL;3;NULL;1;0;1;2021.05.27 14:21;2021.05.27 14:40;Nagy Gyuláné;nagy.gyulane19@gmail.com;13095384
169;NULL;3;NULL;1;0;1;2021.05.28 16:18;2021.05.28 16:35;Hevesi Éva;hevesi.eva43@t-online.hu;12476151
170;NULL;3;NULL;1;0;1;2021.05.19 12:07;2021.05.19 12:36;Derek Júlia;derek.julia39@telenor.hu;31560927
171;NULL;3;NULL;1;0;1;2021.05.24 20:51;2021.05.24 21:00;Ivády Olivér;ivady.oliver87@t-online.hu;77533569
172;NULL;3;NULL;1;0;1;2021.05.26 20:57;2021.05.26 21:07;Pintér Olivér;pinter.oliver67@gmail.com;68390651
173;NULL;3;NULL;1;0;1;2021.05.17 0:10;2021.05.17 0:28;Horváth Mária;horvath.maria78@t-online.hu;65638291
174;NULL;3;NULL;1;0;1;2021.05.28 0:24;2021.05.28 0:41;Halmai Jakab;halmai.jakab84@t-online.hu;54770752
175;NULL;3;NULL;1;0;1;2021.05.21 21:43;2021.05.21 22:17;Németh Imre;nemeth.imre74@t-online.hu;24039623
176;NULL;3;NULL;1;0;1;2021.05.19 8:37;2021.05.19 8:56;Halmosi Imre;halmosi.imre13@t-online.hu;80749451
177;NULL;3;NULL;1;0;1;2021.05.17 20:31;2021.05.17 20:47;Horváth Viola;horvath.viola6@telenor.hu;54610042
178;NULL;3;NULL;1;0;1;2021.05.23 18:10;2021.05.23 18:36;Veress Tamás;veress.tamas60@freeonline.hu;80131003
179;NULL;3;NULL;1;0;1;2021.05.28 12:42;2021.05.28 13:14;Derek Dániel;derek.daniel40@telenor.hu;13287152
180;NULL;3;NULL;1;0;1;2021.05.18 8:54;2021.05.18 9:22;Derek Miklós;derek.miklos20@telenor.hu;67848831
181;NULL;3;NULL;1;0;1;2021.05.25 19:23;2021.05.25 19:48;Veress Anita;veress.anita47@t-online.hu;91906798
182;NULL;3;NULL;1;0;1;2021.05.17 21:19;2021.05.17 21:37;Varga Miklós;varga.miklos58@gmail.com;91671964
183;NULL;3;NULL;1;0;1;2021.05.16 23:20;2021.05.16 23:55;Egri Gergely;egri.gergely89@freeonline.hu;16246079
184;NULL;3;NULL;1;0;1;2021.05.19 13:34;2021.05.19 14:11;Nagy Olivér;nagy.oliver36@gmail.com;35207474
185;NULL;3;NULL;1;0;1;2021.05.22 17:12;2021.05.22 17:46;Pintér Istvánné;pinter.istvanne87@telenor.hu;34021707
186;NULL;3;NULL;1;0;1;2021.05.21 12:47;2021.05.21 13:13;Telek Gyuláné;telek.gyulane71@freeonline.hu;23673586
187;NULL;3;NULL;1;0;1;2021.05.16 13:41;2021.05.16 13:54;Korpács Istvánné;korpacs.istvanne47@gmail.com;48942827
188;NULL;3;NULL;1;0;1;2021.05.18 20:53;2021.05.18 21:01;Kovács Márk;kovacs.mark91@t-online.hu;80825565
189;NULL;3;NULL;1;0;1;2021.05.20 23:33;2021.05.20 23:52;Máthé Viola;mathe.viola11@freeonline.hu;54347336
190;NULL;3;NULL;1;0;1;2021.05.18 15:20;2021.05.18 15:55;Telek Csilla;telek.csilla11@gmail.com;69634301
191;NULL;3;NULL;1;0;1;2021.05.16 16:28;2021.05.16 16:34;Nagy Margit;nagy.margit61@t-online.hu;54264262
192;NULL;3;NULL;1;0;1;2021.05.16 17:16;2021.05.16 17:32;Veress Olivér;veress.oliver26@telenor.hu;96633007
193;NULL;3;NULL;1;0;1;2021.05.22 15:14;2021.05.22 15:34;Korpács Istvánné;korpacs.istvanne47@gmail.com;61390231
194;NULL;3;NULL;1;0;1;2021.05.16 17:49;2021.05.16 18:14;Ivády Márk;ivady.mark11@telenor.hu;71744513
195;NULL;3;NULL;1;0;1;2021.05.29 8:55;2021.05.29 9:16;Halmosi Olivér;halmosi.oliver77@telenor.hu;20070446
196;NULL;3;NULL;1;0;1;2021.05.16 19:14;2021.05.16 19:26;Máthé Gyuláné;mathe.gyulane7@freeonline.hu;28312885
197;NULL;3;NULL;1;0;1;2021.05.26 22:05;2021.05.26 22:29;Halmai Mária;halmai.maria50@gmail.com;36619522
198;NULL;3;NULL;1;0;1;2021.05.17 22:35;2021.05.17 22:55;Kovács Margit;kovacs.margit84@freeonline.hu;32982111
199;NULL;3;NULL;1;0;1;2021.05.28 10:25;2021.05.28 10:55;Halmai Dániel;halmai.daniel44@telenor.hu;38221143
200;NULL;3;NULL;1;0;1;2021.05.21 13:23;2021.05.21 13:51;Balogh Júlia;balogh.julia51@gmail.com;9446584
201;NULL;3;NULL;1;0;1;2021.05.25 9:38;2021.05.25 10:00;Ivády Olivér;ivady.oliver87@t-online.hu;19179385
202;NULL;3;NULL;1;0;1;2021.05.20 18:10;2021.05.20 18:46;Horváth Júlia;horvath.julia23@telenor.hu;24085468
203;NULL;3;NULL;1;0;1;2021.05.23 19:30;2021.05.23 19:58;Halmosi Réka;halmosi.reka81@t-online.hu;55252137
